Date;Heure;NS;SFC;@ mac;Code err;Interface;Resultat;
18/05/23;18:08:02;022375424640;ME2313844835;;0;1;PASS;
18/05/23;18:08:31;022375424642;ME2313844823;;0;8;PASS;
18/05/23;18:09:00;022375424878;ME2313844269;;0;7;PASS;
18/05/23;18:09:29;423231382947;ME2313844349;;-307;6;FAIL;
18/05/23;18:09:59;022375424883;ME2313844789;;0;5;PASS;
18/05/23;18:10:29;022375424170;ME2313844348;;-502;4;FAIL;
18/05/23;18:10:59;022375424172;ME2313841045;;0;3;PASS;
18/05/23;18:11:28;022375424179;ME2313844480;;0;2;PASS;
18/05/23;18:11:57;022375424634;ME2313842894;;0;1;PASS;
18/05/23;18:12:26;022375424875;ME2313842896;;0;8;PASS;
18/05/23;18:12:55;022375424892;ME2313844847;;0;7;PASS;
18/05/23;18:13:24;022375425008;ME2313844857;;0;6;PASS;
18/05/23;18:13:52;022375425012;ME2313844856;;0;5;PASS;
18/05/23;18:14:21;022375425015;ME2313844349;;0;4;PASS;
18/05/23;18:14:53;022375425025;ME2313844851;;0;3;PASS;
18/05/23;18:15:22;022375424403;ME2313842886;;0;2;PASS;
18/05/23;18:16:07;022375424170;ME2313844348;;0;1;PASS;
18/05/23;18:16:40;022375424408;ME2313842898;;0;8;PASS;
18/05/23;18:17:09;022375424643;ME2313844849;;0;7;PASS;
18/05/23;18:17:42;022375424647;ME2313844855;;0;6;PASS;
18/05/23;18:18:11;022375424652;ME2313844846;;0;5;PASS;
18/05/23;18:18:39;022375424886;ME2313844832;;0;4;PASS;
18/05/23;18:19:08;022375424890;ME2313844870;;0;3;PASS;
18/05/23;18:19:37;022375424894;ME2313844872;;0;2;PASS;
18/05/23;18:20:07;022375424404;ME2313844850;;0;1;PASS;
18/05/23;18:20:36;022375424413;ME2313844852;;0;8;PASS;
18/05/23;18:21:06;022375424418;ME2313844842;;0;7;PASS;
18/05/23;18:21:36;022375424421;ME2313844879;;0;6;PASS;
18/05/23;18:22:04;022375424654;ME2313844833;;0;5;PASS;
18/05/23;18:22:33;423231384471;ME2313844709;;-233;4;FAIL;
18/05/23;18:23:03;022375424660;ME2313844853;;0;3;PASS;
18/05/23;18:23:31;022375424664;ME2313844710;;0;2;PASS;
18/05/23;18:24:00;022375424897;ME2313844883;;0;1;PASS;
18/05/23;18:24:31;022375424423;ME2313844712;;0;8;PASS;
18/05/23;18:25:00;022375424427;ME2313844713;;0;7;PASS;
18/05/23;18:25:29;022375424430;ME2313844880;;0;6;PASS;
18/05/23;18:25:58;022375424433;ME2313842247;;0;5;PASS;
18/05/23;18:26:30;423231384471;ME2313844709;;-233;4;FAIL;
18/05/23;18:26:59;022375424667;ME2313842296;;0;3;PASS;
18/05/23;18:27:28;022375424671;ME2313842291;;0;2;PASS;
18/05/23;18:27:57;022375424674;ME2313842381;;0;1;PASS;
18/05/23;18:28:26;022375424899;ME2313842281;;0;8;PASS;
18/05/23;18:29:01;022375424175;ME2313844862;;0;7;PASS;
18/05/23;18:29:30;022375424181;ME2313842389;;0;6;PASS;
18/05/23;18:30:04;022375424184;ME2313841944;;0;5;PASS;
18/05/23;18:30:35;423231384471;ME2313844709;;-233;4;FAIL;
18/05/23;18:31:06;022375425018;ME2313842076;;0;3;PASS;
18/05/23;18:31:35;022375425021;ME2313842084;;0;2;PASS;
18/05/23;18:32:07;022375425027;ME2313842254;;0;1;PASS;
18/05/23;18:32:36;022375425036;ME2313842388;;0;8;PASS;
18/05/23;18:33:07;022375424185;ME2313842259;;0;7;PASS;
18/05/23;18:33:30;423231384471;;;-107;7;FAIL;
18/05/23;18:34:03;022375424190;ME2313842013;;0;6;PASS;
18/05/23;18:34:32;022375424193;ME2313842278;;0;5;PASS;
18/05/23;18:35:23;;;;-199;5;FAIL;
18/05/23;18:35:53;022375424199;ME2313842088;;0;4;PASS;
18/05/23;18:36:25;022375425031;ME2313842085;;0;3;PASS;
18/05/23;18:36:58;022375425041;ME2313842279;;0;2;PASS;
18/05/23;18:37:29;022375425048;ME2313842262;;0;1;PASS;
18/05/23;18:38:00;022375424357;ME2313842086;;0;8;PASS;
18/05/23;18:38:34;022375424360;ME2313844885;;0;7;PASS;
18/05/23;18:39:10;022375424363;ME2313842280;;0;6;PASS;
18/05/23;18:39:40;022375424366;ME2313842390;;0;5;PASS;
18/05/23;18:40:09;022375424371;ME2313742370;;0;4;PASS;
18/05/23;18:40:37;022375424374;ME2313742450;;0;3;PASS;
18/05/23;18:41:10;022375424377;ME2313742470;;0;2;PASS;
18/05/23;18:41:38;022375424599;ME2313742469;;0;1;PASS;
18/05/23;18:42:09;022375425043;ME2313742441;;0;8;PASS;
18/05/23;18:42:38;022375424368;ME2313742439;;0;7;PASS;
18/05/23;18:43:12;022375424381;ME2313844926;;0;6;PASS;
18/05/23;18:43:48;022375424384;ME2313742324;;0;5;PASS;
18/05/23;18:44:21;723231382620;ME2313844920;;-233;4;FAIL;
18/05/23;18:44:57;022375424387;ME2313844568;;0;3;PASS;
18/05/23;18:45:34;022375424390;ME2313742443;;0;2;PASS;
18/05/23;18:46:03;022375424393;ME2313844740;;0;1;PASS;
18/05/23;18:46:31;022375424398;ME2313742389;;0;8;PASS;
18/05/23;18:47:06;022375425003;ME2313742447;;0;7;PASS;
18/05/23;18:47:37;022375424394;ME2313742438;;0;6;PASS;
18/05/23;18:48:08;022375424713;ME2313844714;;0;5;PASS;
18/05/23;18:48:37;022375424716;ME2313844920;;0;4;PASS;
18/05/23;18:49:10;022375424953;ME2313742449;;0;3;PASS;
18/05/23;18:49:42;022375424957;ME2313742442;;0;2;PASS;
18/05/23;18:50:21;022375424960;ME2313842253;;0;1;PASS;
18/05/23;18:50:57;022375425092;ME2313742387;;0;8;PASS;
18/05/23;18:51:31;022375425095;ME2313742451;;0;7;PASS;
18/05/23;18:52:01;022375425096;ME2313841325;;0;6;PASS;
18/05/23;18:52:30;022375425099;ME2313841451;;0;5;PASS;
18/05/23;18:52:59;723231375902;ME2313840731;;-233;4;FAIL;
18/05/23;18:53:30;022375424720;ME2313841321;;0;3;PASS;
18/05/23;18:54:03;022375424724;ME2313841277;;0;2;PASS;
18/05/23;18:54:31;022375424727;ME2313841394;;0;1;PASS;
18/05/23;18:55:00;022375424730;ME2313841395;;0;8;PASS;
18/05/23;18:55:32;022375424962;ME2313841350;;0;7;PASS;
18/05/23;18:56:00;022375424964;ME2313841322;;0;6;PASS;
18/05/23;18:56:28;022375424967;ME2313841317;;0;5;PASS;
18/05/23;18:56:58;022375424970;ME2313841410;;0;4;PASS;
18/05/23;18:57:31;022375424980;ME2313841191;;0;3;PASS;
18/05/23;18:58:01;022375425050;ME2313841204;;0;2;PASS;
18/05/23;18:59:14;022375425053;ME2313841405;;0;1;PASS;
18/05/23;18:59:44;022375425056;ME2313841184;;0;8;PASS;
18/05/23;19:00:12;022375425060;ME2313841179;;0;7;PASS;
18/05/23;19:00:42;022375425061;ME2313841242;;0;6;PASS;
18/05/23;19:01:13;022375425064;ME2313841036;;0;5;PASS;
18/05/23;19:01:47;022375425067;ME2313841198;;0;4;PASS;
18/05/23;19:02:16;022375425071;ME2313841197;;0;3;PASS;
18/05/23;19:02:45;022375425073;ME2313841408;;0;2;PASS;
18/05/23;19:03:30;022375424395;ME2313841318;;0;1;PASS;
18/05/23;19:03:59;022375424740;ME2313841316;;0;8;PASS;
18/05/23;19:04:31;022375424978;ME2313841284;;0;7;PASS;
18/05/23;19:04:59;022375425000;ME2313841323;;0;6;PASS;
18/05/23;19:05:29;022375425076;ME2313841276;;0;5;PASS;
18/05/23;19:06:11;022375425079;ME2313841283;;0;4;PASS;
18/05/23;19:07:07;022375425082;ME2313841349;;0;3;PASS;
18/05/23;19:07:35;022375425085;ME2313841370;;-502;2;FAIL;
18/05/23;19:08:05;022375425087;ME2313844963;;0;1;PASS;
18/05/23;19:08:49;022375424505;ME2313844918;;0;8;PASS;
18/05/23;19:09:21;022375424733;ME2313844953;;-502;7;FAIL;
18/05/23;19:09:51;022375424737;ME2313840731;;0;6;PASS;
18/05/23;19:10:55;022375424746;ME2313841432;;-502;5;FAIL;
18/05/23;19:11:25;022375424751;ME2313844949;;0;4;PASS;
18/05/23;19:11:54;022375424974;ME2313844951;;0;3;PASS;
18/05/23;19:12:22;022375424979;ME2313844954;;0;2;PASS;
18/05/23;19:12:51;022375424992;ME2313844960;;0;1;PASS;
18/05/23;19:13:13;423231384828;;;-107;1;FAIL;
18/05/23;19:13:45;022375424500;ME2313844739;;0;8;PASS;
18/05/23;19:14:13;022375424502;ME2313844757;;0;7;PASS;
18/05/23;19:15:08;022375424733;ME2313844953;;0;6;PASS;
18/05/23;19:15:36;022375424509;ME2313842847;;0;5;PASS;
18/05/23;19:16:05;022375424746;ME2313841432;;0;4;PASS;
18/05/23;19:16:33;022375424749;ME2313842837;;0;3;PASS;
18/05/23;19:17:06;022375425085;ME2313841370;;0;2;PASS;
18/05/23;19:17:35;022375424916;ME2313844948;;0;1;PASS;
18/05/23;19:18:04;022375424918;ME2313842844;;0;8;PASS;
18/05/23;19:18:32;;;;-101;7;FAIL;
18/05/23;19:19:06;022375424987;ME2313844947;;0;6;PASS;
18/05/23;19:19:32;022375424704;ME2313844904;;0;5;PASS;
18/05/23;19:20:01;423231384617;ME2313844756;;-233;4;FAIL;
18/05/23;19:20:31;022375424924;ME2313844934;;0;3;PASS;
18/05/23;19:20:52;022375424724;;;-156;3;FAIL;
18/05/23;19:21:22;022375424927;ME2313844906;;0;2;PASS;
18/05/23;19:21:50;022375424930;ME2313844936;;0;1;PASS;
18/05/23;19:22:16;022375424727;;;-156;1;FAIL;
18/05/23;19:22:45;022375424933;ME2313844935;;0;8;PASS;
18/05/23;19:23:14;022375424954;;;-156;8;FAIL;
18/05/23;19:23:47;022375424936;ME2313845012;;0;7;PASS;
18/05/23;19:24:17;022375424944;ME2313845001;;0;6;PASS;
18/05/23;19:24:47;022375424946;ME2313844753;;0;5;PASS;
18/05/23;19:25:23;022375424319;ME2313844705;;0;4;PASS;
18/05/23;19:25:56;022375424559;ME2313842858;;-126;3;FAIL;
18/05/23;19:32:22;022375424562;ME2313842848;;0;2;PASS;
18/05/23;19:33:05;423231384617;ME2313844756;;-233;1;FAIL;
18/05/23;19:33:33;022375424700;ME2313844939;;0;8;PASS;
18/05/23;19:34:19;022375424705;ME2313842839;;0;7;PASS;
18/05/23;19:35:10;022375424947;ME2313844987;;0;6;PASS;
18/05/23;19:35:45;022375424949;ME2313844995;;0;5;PASS;
18/05/23;19:36:13;022375424315;ME2313844994;;0;4;PASS;
18/05/23;19:36:43;022375424559;ME2313842858;;0;3;PASS;
18/05/23;19:37:11;022375424331;ME2313844991;;0;2;PASS;
18/05/23;19:37:39;423231384982;ME2313844990;;-423;1;FAIL;
18/05/23;19:38:09;022375424556;ME2313844756;;0;8;PASS;
18/05/23;19:38:37;022375424566;ME2313742404;;0;7;PASS;
18/05/23;19:39:10;022375424571;ME2313742380;;0;6;PASS;
18/05/23;19:39:44;022375424573;ME2313742333;;0;5;PASS;
18/05/23;19:40:12;022375424576;ME2313742334;;0;4;PASS;
18/05/23;19:40:45;022375424798;ME2313844927;;0;3;PASS;
18/05/23;19:41:19;022375424799;ME2313742402;;0;2;PASS;
18/05/23;19:41:47;022375424336;ME2313742401;;0;1;PASS;
18/05/23;19:42:21;022375424339;ME2313742382;;0;8;PASS;
18/05/23;19:42:50;022375424342;ME2313845017;;0;7;PASS;
18/05/23;19:43:19;022375424345;ME2313845041;;0;6;PASS;
18/05/23;19:43:55;022375424569;ME2313845021;;0;5;PASS;
18/05/23;19:44:28;022375424579;ME2313845037;;0;4;PASS;
18/05/23;19:44:56;022375424582;ME2313845024;;0;3;PASS;
18/05/23;19:45:27;022375424585;ME2313845043;;0;2;PASS;
18/05/23;19:45:55;022375424586;ME2313845047;;0;1;PASS;
18/05/23;19:46:24;022375424347;ME2313845045;;0;8;PASS;
18/05/23;19:46:53;022375424350;ME2313845049;;0;7;PASS;
18/05/23;19:47:21;022375424352;ME2313845020;;0;6;PASS;
18/05/23;19:47:50;022375424354;ME2313844996;;0;5;PASS;
18/05/23;19:48:32;022375424520;ME2313844993;;0;4;PASS;
18/05/23;19:49:19;022375424590;ME2313844752;;0;3;PASS;
18/05/23;19:50:38;022375424592;ME2313844992;;0;2;PASS;
18/05/23;19:51:09;022375424595;ME2313845023;;0;1;PASS;
18/05/23;19:52:07;022375424598;ME2313845022;;0;8;PASS;
18/05/23;19:52:51;022375424511;ME2313845027;;-502;7;FAIL;
18/05/23;19:53:23;022375424516;ME2313845030;;0;6;PASS;
18/05/23;19:54:00;022375424518;ME2313845039;;0;5;PASS;
18/05/23;19:54:37;022375424707;ME2313845028;;0;4;PASS;
18/05/23;19:55:19;022375424754;ME2313845055;;0;3;PASS;
18/05/23;19:56:17;022375424757;ME2313845056;;0;2;PASS;
18/05/23;19:57:52;022375424758;ME2313844749;;0;1;PASS;
18/05/23;19:58:21;022375424763;ME2313845063;;0;8;PASS;
18/05/23;19:58:51;022375424511;ME2313845027;;0;7;PASS;
18/05/23;19:59:49;022375424999;ME2313845079;;0;6;PASS;
18/05/23;20:00:49;022375424523;ME2313845080;;0;5;PASS;
18/05/23;20:01:21;022375424525;ME2313842758;;0;4;PASS;
18/05/23;20:02:10;022375424528;ME2313842851;;0;3;PASS;
18/05/23;20:02:43;022375424530;ME2313842833;;0;2;PASS;
18/05/23;20:03:41;022375424541;ME2313842832;;0;1;PASS;
18/05/23;20:04:10;022375424764;ME2313842846;;0;8;PASS;
18/05/23;20:04:50;022375424768;ME2313845057;;0;7;PASS;
18/05/23;20:05:39;022375424769;ME2313845085;;0;6;PASS;
18/05/23;20:06:19;022375424774;ME2313845086;;0;5;PASS;
18/05/23;20:06:52;022375424301;ME2313845110;;0;4;PASS;
18/05/23;20:07:23;423231385403;;;-107;4;FAIL;
18/05/23;20:08:02;423231385403;;;-107;4;FAIL;
18/05/23;20:08:23;423231385403;;;-107;4;FAIL;
18/05/23;20:08:51;022375424533;ME2313845097;;0;3;PASS;
18/05/23;20:09:21;022375424535;ME2313845096;;0;2;PASS;
18/05/23;20:09:51;022375424538;ME2313845104;;-502;1;FAIL;
18/05/23;20:10:21;022375424543;ME2313845122;;0;8;PASS;
18/05/23;20:11:04;;;;-199;8;FAIL;
18/05/23;20:11:31;423231384638;;;-107;8;FAIL;
18/05/23;20:12:05;022375424777;ME2313845121;;0;7;PASS;
18/05/23;20:12:29;423231384638;;;-107;7;FAIL;
18/05/23;20:12:59;022375424780;ME2313845136;;0;6;PASS;
18/05/23;20:13:29;022375424785;ME2313845115;;0;5;PASS;
18/05/23;20:13:59;022375424794;ME2313845125;;0;4;PASS;
18/05/23;20:14:28;022375424312;ME2313845095;;0;3;PASS;
18/05/23;20:14:59;022375424550;ME2313845116;;0;2;PASS;
18/05/23;20:15:28;022375424538;ME2313845104;;0;1;PASS;
18/05/23;20:15:58;022375424792;ME2313845167;;0;8;PASS;
18/05/23;20:16:29;022375424304;ME2313845166;;0;7;PASS;
18/05/23;20:16:58;022375424546;ME2313845151;;0;6;PASS;
18/05/23;20:17:27;022375424788;ME2313845113;;0;5;PASS;
18/05/23;20:17:58;022375425370;ME2313845099;;0;4;PASS;
18/05/23;20:18:32;022375425375;ME2313842774;;-502;3;FAIL;
18/05/23;20:19:10;022375425376;ME2313842812;;0;2;PASS;
18/05/23;20:19:36;022375425379;ME2313842754;;0;1;PASS;
18/05/23;20:20:06;022375425382;ME2313842676;;0;8;PASS;
18/05/23;20:20:34;022375425384;ME2313842567;;0;7;PASS;
18/05/23;20:21:07;022375425387;ME2313842719;;0;6;PASS;
18/05/23;20:22:10;022375425389;ME2313842565;;0;5;PASS;
18/05/23;20:22:41;022375425390;ME2313842720;;0;4;PASS;
18/05/23;20:23:10;022375425393;ME2313845018;;0;3;PASS;
18/05/23;20:23:40;022375425375;ME2313842774;;-510;2;FAIL;
18/05/23;20:24:10;022375425332;ME2313845165;;0;1;PASS;
18/05/23;20:24:56;022375425395;ME2313842635;;0;8;PASS;
18/05/23;20:25:30;022375426000;ME2313842761;;0;7;PASS;
18/05/23;20:25:58;022375426006;ME2313845175;;0;6;PASS;
18/05/23;20:26:27;022375426008;ME2313845195;;0;5;PASS;
18/05/23;20:26:56;022375426013;ME2313845188;;-502;4;FAIL;
18/05/23;20:27:41;;;;-199;4;FAIL;
18/05/23;20:28:14;423231384677;ME2313845197;;-203;3;FAIL;
18/05/23;20:28:44;022375425325;ME2313845201;;0;2;PASS;
18/05/23;20:29:21;022375425375;ME2313842774;;0;1;PASS;
18/05/23;20:29:50;022375425328;ME2313845171;;0;8;PASS;
18/05/23;20:30:18;022375425334;ME2313845119;;0;7;PASS;
18/05/23;20:30:47;022375425344;ME2313845103;;0;6;PASS;
18/05/23;20:31:23;022375425569;ME2313845196;;0;5;PASS;
18/05/23;20:32:11;423231384714;ME2313845219;;-203;4;FAIL;
18/05/23;20:32:41;022375425575;ME2313845211;;0;3;PASS;
18/05/23;20:33:10;022375425577;ME2313845176;;0;2;PASS;
18/05/23;20:33:39;022375425336;ME2313845197;;0;1;PASS;
18/05/23;20:34:12;022375425340;ME2313845232;;0;8;PASS;
18/05/23;20:34:43;022375425342;ME2313845215;;0;7;PASS;
18/05/23;20:35:20;022375425354;ME2313845233;;0;6;PASS;
18/05/23;20:35:49;022375425579;ME2313845198;;0;5;PASS;
18/05/23;20:36:17;423231385182;ME2313845229;;-201;4;FAIL;
18/05/23;20:36:48;022375425586;ME2313845219;;0;3;PASS;
18/05/23;20:37:28;022375425588;ME2313845231;;0;2;PASS;
18/05/23;20:37:55;022375425596;ME2313845208;;0;1;PASS;
18/05/23;20:38:23;022375426060;ME2313845189;;0;8;PASS;
18/05/23;20:40:11;022375426013;ME2313845188;;0;7;PASS;
18/05/23;20:40:40;022375426064;ME2313845100;;0;6;PASS;
18/05/23;20:41:12;022375426066;ME2313842808;;0;5;PASS;
18/05/23;20:41:42;022375426069;ME2313845093;;0;4;PASS;
18/05/23;20:42:17;022375426074;ME2313845229;;0;3;PASS;
18/05/23;20:42:46;423231385404;ME2313845139;;-210;2;FAIL;
18/05/23;20:43:23;022375426079;ME2313842710;;0;1;PASS;
18/05/23;20:43:54;022375426082;ME2313845140;;0;8;PASS;
18/05/23;20:44:26;022375426085;ME2313845267;;0;7;PASS;
18/05/23;20:45:00;022375426087;ME2313845268;;0;6;PASS;
18/05/23;20:45:27;022375426094;ME2313845253;;0;5;PASS;
18/05/23;20:45:56;022375425172;ME2313845252;;0;4;PASS;
18/05/23;20:46:26;022375425174;ME2313845172;;0;3;PASS;
18/05/23;20:46:54;022375425177;ME2313845276;;-510;2;FAIL;
18/05/23;20:47:24;022375425181;ME2313845260;;0;1;PASS;
18/05/23;20:47:53;022375426019;ME2313845275;;0;8;PASS;
18/05/23;20:48:23;022375426022;ME2313845283;;0;7;PASS;
18/05/23;20:48:52;022375426024;ME2313842508;;0;6;PASS;
18/05/23;20:49:21;022375426026;ME2313845284;;0;5;PASS;
18/05/23;20:49:51;022375426028;ME2313842415;;0;4;PASS;
18/05/23;20:50:21;022375426091;ME2313845273;;0;3;PASS;
18/05/23;20:50:52;022375426095;ME2313842479;;0;2;PASS;
18/05/23;20:51:21;022375425177;ME2313845276;;0;1;PASS;
18/05/23;20:51:49;022375426099;ME2313845168;;0;8;PASS;
18/05/23;20:52:20;022375425183;ME2313845305;;0;7;PASS;
18/05/23;20:52:51;022375425347;ME2313842511;;0;6;PASS;
18/05/23;20:53:25;022375425349;ME2313845139;;0;5;PASS;
18/05/23;20:53:55;022375425350;ME2313842495;;0;4;PASS;
18/05/23;20:54:23;022375425352;ME2313845263;;0;3;PASS;
18/05/23;20:54:51;022375425356;ME2313842566;;0;2;PASS;
18/05/23;20:55:20;022375425365;ME2313842592;;0;1;PASS;
18/05/23;20:55:49;022375425593;ME2313842597;;0;8;PASS;
18/05/23;20:56:18;022375425598;ME2313842575;;0;7;PASS;
18/05/23;20:56:47;;;;-101;6;FAIL;
18/05/23;20:57:22;022375426036;ME2313845300;;0;5;PASS;
18/05/23;20:57:53;022375426039;ME2313845290;;0;4;PASS;
18/05/23;20:58:22;022375425361;ME2313842572;;0;3;PASS;
18/05/23;20:58:55;022375425363;ME2313845311;;0;2;PASS;
18/05/23;20:59:25;022375425366;ME2313842571;;0;1;PASS;
18/05/23;20:59:53;022375425920;ME2313845312;;0;8;PASS;
18/05/23;21:00:22;022375425923;ME2313845316;;0;7;PASS;
18/05/23;21:00:51;022375425924;ME2313845310;;0;6;PASS;
18/05/23;21:01:21;022375425927;ME2313842496;;0;5;PASS;
18/05/23;21:01:49;022375425930;ME2313845308;;0;4;PASS;
18/05/23;21:02:33;;;;-199;4;FAIL;
18/05/23;21:03:07;022375425936;ME2313845324;;0;3;PASS;
18/05/23;21:03:34;022375425700;ME2313845318;;0;2;PASS;
18/05/23;21:04:03;022375425703;ME2313845317;;0;1;PASS;
18/05/23;21:04:31;022375425705;ME2313845321;;0;8;PASS;
18/05/23;21:05:01;022375425939;ME2313845334;;0;7;PASS;
18/05/23;21:05:29;022375425943;ME2313845333;;0;6;PASS;
18/05/23;21:06:03;022375425947;ME2313845343;;0;5;PASS;
18/05/23;21:06:32;423231385312;ME2313845309;;-233;4;FAIL;
18/05/23;21:07:10;022375425950;ME2313842564;;0;3;PASS;
18/05/23;21:07:39;022375425707;ME2313842563;;0;2;PASS;
18/05/23;21:08:19;022375425710;ME2313845337;;0;1;PASS;
18/05/23;21:08:48;022375425712;ME2313845340;;0;8;PASS;
18/05/23;21:09:21;022375425716;ME2313845349;;0;7;PASS;
18/05/23;21:09:48;022375425717;ME2313845348;;0;6;PASS;
18/05/23;21:10:21;022375425720;ME2313845346;;0;5;PASS;
18/05/23;21:10:50;022375425949;ME2313845309;;0;4;PASS;
18/05/23;21:11:25;022375425952;ME2313845306;;0;3;PASS;
18/05/23;21:11:54;022375425954;ME2313845350;;0;2;PASS;
18/05/23;21:12:38;;;;-199;2;FAIL;
18/05/23;21:13:20;;;;-199;2;FAIL;
18/05/23;21:13:50;022375425956;ME2313845368;;0;1;PASS;
18/05/23;21:14:29;022375425958;ME2313845366;;0;8;PASS;
18/05/23;21:14:58;022375425961;ME2313845353;;-502;7;FAIL;
18/05/23;21:15:33;423231372117;ME2313845342;;-207;6;FAIL;
18/05/23;21:17:07;022375425187;ME2313845338;;0;5;PASS;
18/05/23;21:17:49;022375425191;ME2313845362;;0;4;PASS;
18/05/23;21:18:31;;;;-199;4;FAIL;
18/05/23;21:19:07;022375425193;ME2313845359;;0;3;PASS;
18/05/23;21:19:36;022375425194;ME2313845345;;0;2;PASS;
18/05/23;21:20:05;022375425199;ME2313845364;;0;1;PASS;
18/05/23;21:20:49;022375426033;ME2313845339;;0;8;PASS;
18/05/23;21:21:19;423231383783;ME2313845354;;-220;7;FAIL;
18/05/23;21:21:50;022375426041;ME2313845370;;0;6;PASS;
18/05/23;21:22:39;022375426044;ME2313845355;;0;5;PASS;
18/05/23;21:23:22;022375426046;ME2313845356;;0;4;PASS;
18/05/23;21:23:50;022375426049;ME2313845371;;0;3;PASS;
18/05/23;21:24:19;022375426051;ME2313845376;;0;2;PASS;
18/05/23;21:24:47;022375425523;ME2313845375;;0;1;PASS;
18/05/23;21:25:30;022375425961;ME2313845353;;0;8;PASS;
18/05/23;21:26:02;423231383783;ME2313845354;;-233;7;FAIL;
18/05/23;21:26:32;022375425526;ME2313845380;;0;6;PASS;
18/05/23;21:27:07;022375425529;ME2313845372;;0;5;PASS;
18/05/23;21:27:36;022375425532;ME2313845301;;0;4;PASS;
18/05/23;21:28:08;022375425765;ME2313845342;;0;3;PASS;
18/05/23;21:28:37;022375425767;ME2313845373;;0;2;PASS;
18/05/23;21:29:07;022375425768;ME2313845358;;0;1;PASS;
18/05/23;21:29:36;022375425771;ME2313845394;;0;8;PASS;
18/05/23;21:30:04;022375425774;ME2313845400;;0;7;PASS;
18/05/23;21:30:33;423231385413;ME2313845399;;-243;6;FAIL;
18/05/23;21:31:09;022375426057;ME2313845354;;0;5;PASS;
18/05/23;21:31:41;423231385504;ME2313845404;;-233;4;FAIL;
18/05/23;21:32:11;022375425302;ME2313845385;;0;3;PASS;
18/05/23;21:32:49;022375425534;ME2313842538;;0;2;PASS;
18/05/23;21:33:19;022375425536;ME2313845403;;0;1;PASS;
18/05/23;21:33:49;022375425539;ME2313845402;;0;8;PASS;
18/05/23;21:34:21;022375425542;ME2313845414;;0;7;PASS;
18/05/23;21:34:49;022375425773;ME2313842603;;0;6;PASS;
18/05/23;21:35:19;022375425770;ME2313842560;;0;5;PASS;
18/05/23;21:35:53;022375425779;ME2313845404;;0;4;PASS;
18/05/23;21:36:24;022375425782;ME2313842498;;0;3;PASS;
18/05/23;21:36:53;022375425785;ME2313845444;;0;2;PASS;
18/05/23;21:37:22;022375425303;ME2313845443;;0;1;PASS;
18/05/23;21:37:51;022375425308;ME2313845446;;0;8;PASS;
18/05/23;21:38:19;022375425312;ME2313845474;;0;7;PASS;
18/05/23;21:38:47;022375425546;ME2313842536;;0;6;PASS;
18/05/23;21:39:19;022375425549;ME2313845399;;0;5;PASS;
18/05/23;21:39:47;423231383797;ME2313845478;;-233;4;FAIL;
18/05/23;21:40:19;022375425554;ME2313845383;;0;3;PASS;
18/05/23;21:40:48;022375425718;ME2313845401;;0;2;PASS;
18/05/23;21:41:30;;;;-199;2;FAIL;
18/05/23;21:42:03;022375425789;ME2313845379;;0;1;PASS;
18/05/23;21:42:26;423231384638;;;-107;1;FAIL;
18/05/23;21:42:59;022375425791;ME2313845476;;0;8;PASS;
18/05/23;21:43:36;423231384638;;;-107;8;FAIL;
18/05/23;21:44:05;022375425796;ME2313845475;;0;7;PASS;
18/05/23;21:44:36;022375425305;ME2313845484;;0;6;PASS;
18/05/23;21:45:05;022375425548;ME2313845481;;0;5;PASS;
18/05/23;21:46:19;423231385512;ME2313845352;;-233;4;FAIL;
18/05/23;21:46:54;022375425904;ME2313845478;;0;3;PASS;
18/05/23;21:47:30;022375425907;ME2313845477;;0;2;PASS;
18/05/23;21:49:13;022375425909;ME2313845467;;0;1;PASS;
18/05/23;21:49:39;022375425912;ME2313845490;;0;8;PASS;
18/05/23;21:50:24;022375425916;ME2313845493;;0;7;PASS;
18/05/23;21:50:56;022375425918;ME2313845433;;0;6;PASS;
18/05/23;21:51:25;022375425317;ME2313845463;;0;5;PASS;
18/05/23;21:51:53;022375425320;ME2313845352;;0;4;PASS;
18/05/23;21:52:23;022375425556;ME2313845431;;0;3;PASS;
18/05/23;21:52:52;022375425559;ME2313845438;;0;2;PASS;
18/05/23;21:53:26;022375425561;ME2313845432;;0;1;PASS;
18/05/23;21:53:55;022375425562;ME2313845524;;0;8;PASS;
18/05/23;21:54:28;022375425725;ME2313845525;;0;7;PASS;
18/05/23;21:55:07;022375425798;ME2313845537;;0;6;PASS;
18/05/23;21:55:39;022375425971;ME2313845450;;0;5;PASS;
18/05/23;21:56:08;423231374429;ME2313742384;;-233;4;FAIL;
18/05/23;21:56:46;022375425722;ME2313742377;;0;3;PASS;
18/05/23;21:57:24;022375425724;ME2313742322;;0;2;PASS;
18/05/23;21:57:51;022375425729;ME2313845523;;0;1;PASS;
18/05/23;21:58:24;022375425742;ME2313742348;;0;8;PASS;
18/05/23;21:59:06;022375425964;ME2313742376;;0;7;PASS;
18/05/23;21:59:43;022375425966;ME2313742347;;0;6;PASS;
18/05/23;22:00:19;022375425967;ME2313742339;;0;5;PASS;
18/05/23;22:00:48;022375425969;ME2313742384;;0;4;PASS;
18/05/23;22:01:27;022375425982;ME2313845540;;0;3;PASS;
18/05/23;22:01:56;022375425984;ME2313845449;;0;2;PASS;
